"","Company","Specific_Bean_Origin_or_Bar_Name","REF","Review_Date","Cocoa_Percentage","Company_Location","Rating","Broad_Bean_Origin","Bitter"
"1684","Woodblock","Gran Couva",1042,2013,70,"U.S.A.",3.5,"Trinidad","yes"
"1685","Woodblock","Ecuador",825,2012,70,"U.S.A.",2.5,"Ecuador","yes"
"1686","Woodblock","Costa Rica",825,2012,70,"U.S.A.",3,"Costa Rica","yes"
"1687","Woodblock","Sambirano",951,2012,70,"U.S.A.",3.25,"Madagascar","yes"
"1688","Woodblock","Ocumare",741,2011,70,"U.S.A.",4,"Venezuela","yes"
"1689","Woodblock","La Red",769,2011,70,"U.S.A.",3.5,"Dominican Republic","yes"
"1690","Xocolat","Hispaniola",1057,2013,66,"Domincan Republic",3,"Dominican Republic","yes"
"1691","Xocolla","Sambirano, batch 170102",1948,2017,70,"U.S.A.",2.75,"Madagascar","yes"
"1692","Xocolla","Hispaniola, batch 170104",1948,2017,70,"U.S.A.",2.5,"Dominican Republic","yes"
"1693","Zak's","Papua New Guinea, Batch 2",1574,2015,70,"U.S.A.",3,"Papua New Guinea","yes"
"1694","Zak's","Dominican Republic, Batch D2",1578,2015,70,"U.S.A.",3.25,"Domincan Republic","yes"
"1695","Zak's","Madagascar, Batch 2",1578,2015,70,"U.S.A.",3.25,"Madagascar","yes"
"1696","Zak's","Peru, Batch 1",1578,2015,70,"U.S.A.",3.25,"Peru","yes"
"1697","Zak's","Belize, Batch 2",1578,2015,70,"U.S.A.",3.5,"Belize","yes"
"1698","Zart Pralinen","Millot P., Ambanja",1820,2016,70,"Austria",3.5,"Madagascar","yes"
"1699","Zart Pralinen","UNOCACE",1824,2016,70,"Austria",2.75,"Ecuador","yes"
"1700","Zart Pralinen","San Juan Estate",1824,2016,85,"Austria",2.75,"Trinidad","yes"
"1701","Zart Pralinen","Kakao Kamili, Kilombero Valley",1824,2016,85,"Austria",3,"Tanzania","yes"
"1702","Zart Pralinen","Kakao Kamili, Kilombero Valley",1824,2016,70,"Austria",3.5,"Tanzania","yes"
"1703","Zart Pralinen","San Juan Estate, Gran Couva",1880,2016,78,"Austria",3.5,"Trinidad","yes"
"1704","Zokoko","Guadalcanal",1716,2016,78,"Australia",3.75,"Solomon Islands","yes"
"1705","Zokoko","Alto Beni",697,2011,68,"Australia",3.5,"Bolivia","yes"
"1706","Zokoko","Tokiala",701,2011,66,"Australia",3.5,"Papua New Guinea","yes"
"1707","Zokoko","Tranquilidad, Baures",701,2011,72,"Australia",3.75,"Bolivia","yes"
"1708","Zotter","Bocas del Toro, Cocabo Co-op",801,2012,72,"Austria",3.5,"Panama","yes"
"1709","Zotter","Satipo Pangoa region, 16hr conche",875,2012,70,"Austria",3,"Peru","yes"
"1710","Zotter","Satipo Pangoa region, 20hr conche",875,2012,70,"Austria",3.5,"Peru","yes"
"1711","Zotter","Loma Los Pinos, Yacao region, D.R.",875,2012,62,"Austria",3.75,"Dominican Republic","yes"
"1712","Zotter","El Oro",879,2012,75,"Austria",3,"Ecuador","yes"
"1713","Zotter","Huiwani Coop",879,2012,75,"Austria",3,"Papua New Guinea","yes"
"1714","Zotter","El Ceibo Coop",879,2012,90,"Austria",3.25,"Bolivia","yes"
"1715","Zotter","Santo Domingo",879,2012,70,"Austria",3.75,"Dominican Republic","yes"
"1716","Zotter","Kongo, Highlands",883,2012,68,"Austria",3.25,"Congo","yes"
"1717","Zotter","Peru",647,2011,70,"Austria",3.75,"Peru","yes"
"1718","Zotter","Congo",749,2011,65,"Austria",3,"Congo","yes"
"1719","Zotter","Kerala State",749,2011,65,"Austria",3.5,"India","yes"
"1720","Zotter","Kerala State",781,2011,62,"Austria",3.25,"India","yes"
"1721","Zotter","Brazil, Mitzi Blue",486,2010,65,"Austria",3,"Brazil","yes"
